FIPS,County,ST,Neighboring,UrbanPop-2010,RuralPop-2010,MedianHouseholdInc-2008-12,Elevation-ft,TotalArea-sqmi,LandArea-sqmi,WaterArea-sqmi
37171,Surry,NC,3700537193371973706737169510775103551141,22982,50691,36137,1090,53630,53217,414
37173,Swain,NC,370393707537113370993708747123470094715547029,0,13981,43426,35,54064,52800,1265
37175,Transylvania,NC,37099370873702137089450734507745045,13356,19734,40678,2153,38051,37853,198
37177,Tyrrell,NC,3709537187,0,4407,33605,20,59422,38903,20518
37179,Union,NC,371193700737167370254505745025,146361,54931,64953,586,63953,63152,801
37181,Vance,NC,37185370693707751117,20858,24564,34499,480,26982,25352,1630
37183,Wake,NC,37063370773706937127371013708537037,846020,54973,65826,434,85732,83522,2210
37185,Warren,NC,37181370693712737083371315111751025,0,20972,34803,480,44376,42846,1531
37187,Washington,NC,3717737095370133711737015,4265,8963,33718,20,42385,34813,7571
37189,Watauga,NC,3700937193370273701147091,22763,28316,34848,3360,31345,31256,90
37191,Wayne,NC,371013719537079371073706137163,65721,56902,41233,82,55685,55309,377
37193,Wilkes,NC,3719737171370053700937189370273700337097,18867,50473,32009,1118,75692,75428,264
37195,Wilson,NC,371273706537147370793719137101,49828,31406,38398,145,37373,36817,556
37197,Yadkin,NC,371713716937067370593709737193,5885,32521,40316,890,33751,33483,268
37199,Yancey,NC,3711537021371113712147171,0,17818,38766,1425,31316,31260,56
38001,Adams,ND,3808738041380373808546063461054603138011,0,2343,42830,2680,98871,98762,109
38003,Barnes,ND,380933803938091380173804538073,6689,4377,48317,1355,151340,149155,2185
38005,Benson,ND,380693809538071380633802738103,0,6660,34706,1515,143950,138871,5079
38007,Billings,ND,3805338025380873808938033,0,783,48375,2585,115348,114885,462
38009,Bottineau,ND,38075380493806938079,0,6429,48289,1640,169735,166842,2893
38011,Bowman,ND,38087380013002546063,0,3151,52821,2980,116705,116181,525
38013,Burke,ND,3802338105380613810138075,0,1968,52031,1958,112892,110357,2536
38015,Burleigh,ND,380553808338043380293805938065,66227,15081,59309,1647,166830,163265,3564
38017,Cass,ND,3809738091380033807338077271072702727167,134149,15629,51110,896,176790,176494,296
38019,Cavalier,ND,38095380713809938067,0,3993,54080,1615,150996,148875,2121
38021,Dickey,ND,380513804538073380814608946013,0,5289,41934,1439,114213,113147,1066
38023,Divide,ND,381053801330091,0,2071,51208,1952,129423,126079,3344
38025,Dunn,ND,380533806138055380573808938007,0,3536,54539,2232,208204,200846,7358
38027,Eddy,ND,3810338005380633803938031,0,2385,40000,1545,64411,63017,1394
38029,Emmons,ND,3808538059380153804338047380514603146021,0,3550,37304,1685,155502,151043,4459
38031,Foster,ND,38027380393809338103,0,3343,49516,1586,64682,63545,1137
38033,Golden Valley,ND,3808738007380533002530109,0,1680,35742,2670,100239,100079,160
38035,Grand Forks,ND,380993806338091380972708927119,55649,11212,46392,839,143950,143638,313
38037,Grant,ND,3804138089380593808538001,0,2394,40968,2310,166592,165914,678
38039,Griggs,ND,380313802738063380913800338093,0,2420,44792,1428,71644,70881,763
38041,Hettinger,ND,38087380893803738001,0,2477,45000,2420,113378,113222,156
38043,Kidder,ND,380153808338103380933804738029,0,2435,45478,1857,143291,135119,8172
38045,LaMoure,ND,380933800338073380213805138047,0,4139,52813,1574,115089,114594,495
38047,Logan,ND,3804338093380453805138029,0,1990,47857,1955,101124,99282,1842
38049,McHenry,ND,381013807538009380693808338055,0,5395,41763,1482,191154,187395,3759
38051,McIntosh,ND,380293804738045380214602146089,0,2809,36327,2001,99474,97473,2001
38053,McKenzie,ND,3810538061380253800738033300853008330109,0,6360,61893,2165,286078,276032,10045
38055,McLean,ND,3806138101380493808338015380653805738025,0,8962,54539,1889,232802,211088,21714
38057,Mercer,ND,3802538055380653805938089,2949,5475,63244,1780,111249,104296,6953
38059,Morton,ND,38057380653801538029380853803738089,18720,8751,57988,2115,194545,192627,1918
38061,Mountrail,ND,380133810138055380253805338105,0,7673,65822,2280,194157,182530,11627
38063,Nelson,ND,38071380993803538091380393802738005,0,3126,43622,1525,100882,98177,2704
38065,Oliver,ND,38057380553801538059,0,1846,62768,2100,73119,72251,868
38067,Pembina,ND,38019380992706927089,0,7413,50422,890,112140,111869,270
38069,Pierce,ND,38049380093807938095380053810338083,2824,1533,45851,1550,108233,101860,6373
38071,Ramsey,ND,3809538019380993806338005,7444,4007,46119,1464,130091,118685,11406
38073,Ransom,ND,380453800338017380773808138021,0,5457,47866,1089,86374,86236,138
38075,Renville,ND,38013381013804938009,0,2470,57361,1645,89275,87705,1569
38077,Richland,ND,3808138073380174609146109270272716727155,7834,8487,51272,960,144545,143578,967
38079,Rolette,ND,380093806938095,0,13937,30641,1920,93934,90308,3626
38081,Sargent,ND,380213807338077460134609146109,0,3829,51175,1250,86690,85851,839
38083,Sheridan,ND,380433804938055380693810338015,0,1321,39811,1943,100564,97238,3326
38085,Sioux,ND,38001380373805938029461054603146021,0,4153,30799,1653,112825,109409,3415
38087,Slope,ND,38011380013804138089380073803330025,0,727,55313,2910,121916,121492,424
38089,Stark,ND,38007380873804138037380593805738025,17586,6613,58793,2460,134019,133474,546
38091,Steele,ND,380393806338035380973801738003,0,1975,50536,1516,71546,71222,325
38093,Stutsman,ND,38043381033803138039380033804538047,15284,5816,48678,1492,229791,222172,7618
38095,Towner,ND,3807938069380053807138019,0,2246,53594,1600,104148,102456,1692
38097,Traill,ND,3803538091380172711927107,0,8121,46398,975,86251,86195,56
38099,Walsh,ND,38067380193807138063380352706927089,4219,6900,48044,998,129410,128193,1216
38101,Ward,ND,3806138055380493807538013,48171,13504,53361,1713,205596,201328,4268
38103,Wells,ND,38083380433809338031380273800538069,0,4207,41982,1620,129037,127105,1933
38105,Williams,ND,38023380133806138053300913008330085,15127,7271,69617,1899,214787,207740,7047
39001,Adams,OH,390153907139131391452113521161,3133,25417,34282,810,58625,58387,238
39003,Allen,OH,3916139011390653906339137,78801,27530,43194,860,40685,40250,435
39005,Ashland,OH,39075390833909339103391393916939077,20226,32913,44996,1050,42680,42295,385
39007,Ashtabula,OH,3908539055391554204942039,54434,47063,41075,640,136790,70193,66597
39009,Athens,OH,39167391153912739073391633910554107,36801,27956,33836,700,50844,50360,484
39011,Auglaize,OH,39161390033906539091391493903739107,27966,17983,52267,875,40191,40139,52
39013,Belmont,OH,39081390673905939121391115405154069,31916,38484,41676,659,54127,53213,915
39015,Brown,OH,390253902739071390012102321161,10512,34334,45807,500,49345,49002,344
39017,Butler,OH,39135391133916539061180291804718161,333736,34394,56253,575,47013,46706,308
39019,Carroll,OH,3915139157390673908139029,8376,20460,43127,1200,39893,39461,432
39021,Champaign,OH,390913915939097390233910939149,11699,28398,50214,1000,42983,42867,116
39023,Clark,OH,3902139097390573911339109,105679,32654,43684,1002,40253,39747,505
39025,Clermont,OH,39061391653902739015210372102321191,152529,44834,60590,761,45977,45210,767
39027,Clinton,OH,390573904739071390153902539165,19070,22970,46443,1026,41229,40868,361
39029,Columbiana,OH,39099391513901939081540294200742073,60537,47304,41870,1145,53469,53189,280
39031,Coshocton,OH,390833907539157390593911939089,14218,22683,41885,760,56748,56391,357
39033,Crawford,OH,391473907739139391173910139175,28344,15440,41877,1005,40270,40179,91
39035,Cuyahoga,OH,390933910339153391333905539085,1272675,7447,43861,777,124559,45719,78840
39037,Darke,OH,391353911339109391493901139107181771813518075,17846,35113,44311,1024,59976,59810,166
39039,Defiance,OH,391713906939137391251803318003,21919,17118,46377,700,41419,41146,273
39041,Delaware,OH,391013911739083390893904939159,140573,33641,90499,860,45733,44310,1423
39043,Erie,OH,391433907739093,56670,20409,46906,606,62599,25156,37443
39045,Fairfield,OH,3904939089391273907339129,95422,50734,58971,860,50856,50441,415
39047,Fayette,OH,390573909739129391413907139027,15168,13862,38864,960,40702,40636,66
39049,Franklin,OH,391593904139089390453912939097,1147661,15753,50700,812,54351,53219,1132
39051,Fulton,OH,3917139069390952605926091,18719,23979,53039,740,40723,40544,178
39053,Gallia,OH,390873907939105391635401154053,5769,25165,39399,673,47120,46653,467
39055,Geauga,OH,390353908539007391553913339153,33649,59740,66127,777,40829,40016,813
39057,Greene,OH,391133902339097390473902739165,137483,24090,57992,915,41626,41373,253
39059,Guernsey,OH,390313915739067390133912139119,15466,24621,39293,800,52830,52225,605
39061,Hamilton,OH,3901739165390252101521117210371802918047,784466,17908,49104,761,41263,40591,672
39063,Hancock,OH,39137390693917339147391753906539003,51517,23265,49350,768,53366,53136,230
39065,Hardin,OH,39003390633917539101391593909139011,14305,17753,40732,980,47065,47040,24
39067,Harrison,OH,3901939081390133905939157,2521,13343,37088,1260,41077,40234,843
39069,Henry,OH,39171390513909539173390633903939137,8724,19491,49423,680,41975,41601,374
39071,Highland,OH,390273904739141391313900139015,11768,31821,39641,1100,55779,55308,471
39073,Hocking,OH,390453912739009391633914139129,8567,20813,40556,640,42363,42132,230
39075,Holmes,OH,390053916939151391573903139083,2968,39398,44091,930,42398,42253,145
39077,Huron,OH,39043390933900539139390333914739143,29632,29994,48335,670,49482,49149,333
39079,Jackson,OH,391413916339053390873914539131,11768,21457,36903,700,42153,42030,123
39081,Jefferson,OH,39029390193906739013540295400954069,42535,27174,40115,992,41095,40833,262
39083,Knox,OH,39117391393900539075390313908939041,26988,33933,49323,1145,52963,52549,414
39085,Lake,OH,390353900739055,215021,15020,56231,640,97920,22749,75170
39087,Lawrence,OH,39145390793905321089210195409954011,33775,28675,40244,555,45727,45337,390
39089,Licking,OH,39041390833903139119391273904539049,107341,59151,54247,835,68749,68250,499
39091,Logan,OH,3901139065391593902139149,19758,26100,47345,1185,46677,45843,834
39093,Lorain,OH,3904339077390053910339035,265983,35373,51756,817,92333,49110,43223
39095,Lucas,OH,390513906939173391232609126115,421226,20589,41436,595,59588,34086,25502
39097,Madison,OH,39021390233905739047391293904939159,22375,21060,54647,1020,46663,46588,75
39099,Mahoning,OH,391553913339151390294208542073,202621,36202,41112,1140,42529,41162,1366
39101,Marion,OH,390653917539033391173904139159,46384,20117,40966,920,40411,40376,35
39103,Medina,OH,3909339035391533916939005,120987,51345,65768,1040,42302,42136,166
39105,Meigs,OH,390533916339009541075403554053,4446,19324,34704,710,43300,43010,290
39107,Mercer,OH,3916139011390371800118075,15771,25043,52234,875,47342,46245,1098
39109,Miami,OH,3903739149390213902339113,70936,31570,52292,920,40966,40658,308
39111,Monroe,OH,390133912139167540515410354095,344,14298,41677,637,45746,45572,174
39113,Montgomery,OH,39037391093902339057391653901739135,511974,23179,43895,1002,46433,46155,278
39115,Morgan,OH,3900939119391213912739167,2787,12267,37152,710,42178,41642,536
39117,Morrow,OH,3910139033391393908339041,3887,30940,51534,920,40722,40608,114
39119,Muskingum,OH,390893903139059391213911539127,45591,40483,40398,1020,67258,66458,800
39121,Noble,OH,391153911939059390133911139167,5488,9157,39544,980,40457,39801,656
39123,Ottawa,OH,390953917339143,20943,20485,53850,595,58506,25492,33015
39125,Paulding,OH,39039391373916118003,3550,16064,44099,725,41885,41644,241
39127,Perry,OH,390453908939119391153900939073,8927,27131,42222,890,41249,40797,452
39129,Pickaway,OH,390473909739049390453907339141,27924,27774,53750,670,50655,50132,523
39131,Pike,OH,3907139141390793914539001,7396,21313,39735,574,44398,44028,369
39133,Portage,OH,390353905539155390993915139153,108452,52967,51969,1250,50406,48738,1668
39135,Preble,OH,3901739113390371817718161,13009,29261,48899,1000,42646,42412,234
39137,Putnam,OH,39125390393906939173390633900339161,5292,29207,60693,768,48430,48252,178
39139,Richland,OH,3907739005390833911739033,84575,39900,42894,1295,50008,49527,481
39141,Ross,OH,39047391293907339163390793913139071,32263,45801,44089,640,69302,68919,384
39143,Sandusky,OH,3912339173391473907739043,34041,26903,46785,600,41771,40845,925
39145,Scioto,OH,390013913139079390872113521089,36349,43150,34783,540,61615,61021,593
39147,Seneca,OH,391733914339077390333917539063,29786,26959,42375,760,55279,55102,178
39149,Shelby,OH,3901139091390213910939037,24162,25261,51159,935,41069,40768,302
39151,Stark,OH,3915339133390993902939019391573907539169,324769,50817,45689,1208,58053,57527,526
39153,Summit,OH,390353905539133391513916939103,520778,21003,49227,1208,42006,41275,731
39155,Trumbull,OH,39007390553913339099420394208542073,152953,57359,42488,1178,63657,61830,1827
39157,Tuscarawas,OH,391513901939067390593903139075,54086,38496,43869,920,57145,56764,382
39159,Union,OH,39091390653910139041390493909739021,26175,26125,65866,1000,43687,43173,514
39161,Van Wert,OH,39125391373900339011391071800318001,14163,14581,44602,795,41043,40916,127
39163,Vinton,OH,390733900939105390533907939141,0,13435,34432,640,41498,41236,262
39165,Warren,OH,390173911339057390273902539061,175969,36724,72055,575,40731,40131,600
39167,Washington,OH,39111391213911539009541075407354095,26835,34943,43829,610,64000,63197,803
39169,Wayne,OH,3900539103391533915139075,56114,58406,49241,1020,55682,55493,189
39171,Williams,OH,390513906939039260591815118033,13691,23951,43176,840,42309,42097,213
39173,Wood,OH,39137390633906939095391233914339147,88411,37077,53441,675,62049,61720,329
39175,Wyandot,OH,3906339147390333910139065,9630,12985,46129,860,40755,40686,69
40001,Adair,OK,400414002140135050070514305033,3789,18894,31287,846,57705,57348,358
40003,Alfalfa,OK,401514009340047400532000720077,0,5642,41943,1180,88134,86645,1488
40005,Atoka,OK,400694002940127401214002340013,0,14182,36755,465,98991,97552,1440
40007,Beaver,OK,4013940059400452017520119200254835748295,0,5636,50466,2500,181751,181467,284
40009,Beckham,OK,4012940039401494007540055400574848348087,14896,7223,51506,1900,90394,90181,213
40011,Blaine,OK,400434009340073400174001540039,5084,6859,43356,1550,93879,92842,1037
40013,Bryan,OK,40095400694000540023481814814748277,16402,26014,37883,675,94394,90447,3947
40015,Caddo,OK,40149400394001140017400514003140075,5929,23671,38155,1180,129019,127829,1190
40017,Canadian,OK,4001140015400734008340109400274008740051,89535,26006,63884,1315,90560,89663,897
40019,Carter,OK,40067401374004940099400694009540085,20888,26669,41039,880,83376,82218,1159
40021,Cherokee,OK,401454009740041400014013540101,18772,28215,35182,846,77629,74941,2688
40023,Choctaw,OK,400134000540127400894827748387,5028,10177,29015,570,79957,77036,2922
40025,Cimarron,OK,401390800920129484214811135059,0,2475,37261,4145,184089,183474,615
40027,Cleveland,OK,4001740109401254008740051,212574,43181,54883,1109,55809,53877,1932
40029,Coal,OK,4012340063401214000540069,0,5925,33512,610,52135,51668,466
40031,Comanche,OK,400754001540051401374003340141,97057,27041,46320,1150,108370,106929,1442
40033,Cotton,OK,401414003140137400674848548077,2506,3687,48596,995,64196,63265,930
40035,Craig,OK,40105401314009740041401152009920021,6002,9027,40496,737,76278,76135,143
40037,Creek,OK,40119401174014340111401074008140113,32224,37743,43363,825,96983,95014,1968
40039,Custer,OK,401294004340011400154014940009,19139,8330,43917,1610,100207,98882,1325
40041,Delaware,OK,40115400354009740021400012911905007,7834,33653,36423,1040,79231,73818,5413
40043,Dewey,OK,400454015340093400114003940129,0,4810,43583,1746,100824,99948,876
40045,Ellis,OK,40043401294015340059400074829548211,0,4151,47933,2455,123188,123152,37
40047,Garfield,OK,40003400534007140103400834007340093,47609,12971,43458,1245,106006,105847,160
40049,Garvin,OK,400514008740123400994001940137,8631,18945,38356,875,81369,80212,1157
40051,Grady,OK,40015400174002740087400494013740031,18935,33496,48963,1085,110490,110050,440
40053,Grant,OK,400034004740103400712007720191,0,4527,43405,1070,100358,100087,271
40055,Greer,OK,40009400754006540057,2954,3285,40827,1520,64363,63932,431
40057,Harmon,OK,400094005540065480874807548197,0,2922,28194,1615,53866,53719,147
40059,Harper,OK,400074004540153401512002520033,0,3685,46437,1795,104105,103902,203
40061,Haskell,OK,400914010140135400794007740121,2843,9926,37771,654,62527,57652,4875
40063,Hughes,OK,401334010740091401214002940123,5768,8235,34656,915,81488,80465,1023
40065,Jackson,OK,400574005540075401414819748487,19900,6546,41563,1380,80424,80265,159
40067,Jefferson,OK,400194003340085401374807748337,0,6472,35682,875,77408,75883,1525
40069,Johnston,OK,40099401234002940005400134009540019,0,10957,36209,642,65824,64294,1530
40071,Kay,OK,400534004740103401132019120035,35166,11396,41026,1038,94497,91973,2524
40073,Kingfisher,OK,400114009340047400834010940017,4144,10890,53466,1060,90602,89816,786
40075,Kiowa,OK,40055400094014940015400314014140065,3622,5824,35426,1552,103070,101523,1548
40077,Latimer,OK,40121400614007940127,2979,8175,40585,635,72911,72208,703
40079,Le Flore,OK,0511305127051314006140077400894012740135,13656,36728,36084,572,160853,158921,1931
40081,Lincoln,OK,400834011940037401074012540109,2704,31569,42953,960,96568,95231,1336
40083,Logan,OK,40081401094001740073400474010340119,18675,23173,52031,980,74883,74383,499
